                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    368,                0.45613,                0.76518,                0.29623,                0.88294,                0.99088,                0.99511,                 0.9881,                0.94872,                0.98988,                0.99533,                0.98819,                 0.8687,                0.31436,                0.46825,                0.19733,                0.81713,              0.0027334,              0.0027334,              0.0027334
                    369,                0.45516,                0.75597,                0.29521,                0.88237,                0.99085,                0.99515,                 0.9881,                 0.9486,                   0.99,                0.99527,                0.98818,                0.86883,                0.31436,                0.46811,                0.19741,                0.81707,              0.0027136,              0.0027136,              0.0027136
                    370,                0.45351,                0.75009,                0.29236,                0.88275,                0.99045,                0.99551,                0.98802,                0.94859,                   0.99,                0.99566,                0.98811,                0.86897,                 0.3143,                0.46802,                0.19739,                0.81705,              0.0026938,              0.0026938,              0.0026938
                    371,                 0.4542,                0.75183,                0.29346,                0.88311,                0.99036,                0.99578,                0.98804,                0.94863,                0.99003,                 0.9956,                0.98813,                0.86878,                0.31429,                0.46806,                0.19744,                0.81697,               0.002674,               0.002674,               0.002674
                    372,                0.45414,                0.74676,                0.29293,                0.88384,                0.99045,                0.99593,                0.98805,                0.94848,                0.99003,                0.99569,                0.98814,                0.86887,                 0.3142,                0.46805,                0.19743,                0.81697,              0.0026542,              0.0026542,              0.0026542
                    373,                0.45784,                0.75911,                0.29659,                0.88353,                0.99038,                0.99578,                0.98801,                0.94844,                0.98996,                0.99542,                0.98809,                0.86895,                0.31412,                0.46804,                0.19741,                0.81693,              0.0026344,              0.0026344,              0.0026344
                    374,                0.45029,                0.74235,                0.29215,                0.88085,                0.99044,                0.99569,                  0.988,                0.94851,                 0.9901,                0.99542,                0.98809,                0.86875,                0.31408,                0.46816,                0.19745,                0.81689,              0.0026146,              0.0026146,              0.0026146
                    375,                0.45474,                0.75111,                0.29351,                0.88254,                0.99045,                0.99572,                0.98804,                0.94846,                0.99002,                0.99542,                0.98812,                0.86901,                0.31387,                0.46809,                0.19726,                0.81683,              0.0025948,              0.0025948,              0.0025948
                    376,                0.45711,                0.76666,                0.29581,                0.88218,                0.99059,                0.99524,                0.98805,                0.94858,                0.98995,                0.99533,                0.98813,                0.86904,                0.31391,                0.46814,                0.19724,                0.81683,               0.002575,               0.002575,               0.002575
                    377,                0.45234,                0.74996,                0.29196,                0.88209,                0.99062,                0.99536,                0.98797,                0.94862,                0.98995,                0.99542,                0.98806,                0.86907,                0.31387,                 0.4681,                0.19744,                0.81678,              0.0025552,              0.0025552,              0.0025552
                    378,                0.45019,                0.74619,                 0.2919,                0.88089,                0.99062,                0.99541,                0.98796,                0.94847,                0.99001,                0.99551,                0.98806,                0.86913,                0.31387,                0.46787,                0.19721,                0.81674,              0.0025354,              0.0025354,              0.0025354
                    379,                 0.4462,                 0.7334,                 0.2896,                0.87895,                0.99057,                0.99551,                0.98798,                0.94845,                0.99017,                 0.9952,                0.98808,                0.86925,                0.31372,                 0.4679,                0.19704,                0.81664,              0.0025156,              0.0025156,              0.0025156
                    380,                0.44603,                0.73238,                0.28915,                0.87905,                0.99053,                 0.9955,                0.98794,                0.94859,                0.99013,                0.99542,                0.98804,                 0.8689,                0.31348,                0.46789,                0.19687,                0.81649,              0.0024958,              0.0024958,              0.0024958
                    381,                0.44895,                0.74463,                0.28968,                 0.8775,                0.99053,                0.99578,                0.98789,                0.94858,                0.99014,                0.99542,                0.98799,                0.86893,                0.31342,                0.46766,                0.19685,                0.81641,               0.002476,               0.002476,               0.002476
                    382,                0.44865,                0.73984,                0.29034,                0.87999,                0.99051,                0.99578,                0.98792,                 0.9485,                0.99014,                0.99542,                0.98802,                0.86925,                0.31328,                0.46757,                0.19681,                0.81635,              0.0024562,              0.0024562,              0.0024562
                    383,                0.45286,                0.75476,                0.29005,                0.88344,                0.99049,                 0.9956,                0.98793,                0.94877,                0.99012,                0.99524,                0.98803,                0.86939,                0.31325,                0.46758,                0.19689,                0.81629,              0.0024364,              0.0024364,              0.0024364
                    384,                0.44952,                0.74353,                0.29038,                0.88115,                0.99048,                 0.9956,                0.98797,                0.94876,                0.99021,                0.99533,                0.98819,                0.86971,                0.31334,                0.46751,                0.19685,                0.81628,              0.0024166,              0.0024166,              0.0024166
                    385,                0.45416,                0.75998,                0.29254,                0.88231,                0.99048,                 0.9956,                0.98795,                0.94869,                0.99018,                0.99533,                0.98818,                0.86986,                0.31334,                0.46737,                0.19685,                0.81627,              0.0023968,              0.0023968,              0.0023968
                    386,                0.44887,                0.74552,                0.28862,                0.88211,                0.99046,                 0.9956,                0.98795,                0.94863,                0.99015,                0.99533,                0.98817,                0.86985,                0.31325,                0.46733,                0.19681,                0.81625,               0.002377,               0.002377,               0.002377
                    387,                0.44942,                0.74798,                0.28922,                0.87962,                0.99044,                 0.9956,                 0.9879,                 0.9484,                0.99022,                0.99542,                0.98814,                   0.87,                0.31315,                0.46723,                0.19672,                0.81617,              0.0023572,              0.0023572,              0.0023572
                    388,                0.44421,                0.73766,                0.28699,                0.87971,                0.99041,                 0.9956,                0.98787,                0.94851,                0.99022,                0.99542,                 0.9881,                0.86997,                 0.3131,                0.46723,                0.19667,                0.81614,              0.0023374,              0.0023374,              0.0023374
                    389,                0.44352,                0.73316,                0.28719,                0.87918,                0.99071,                 0.9956,                0.98785,                0.94847,                 0.9902,                0.99542,                0.98809,                0.86999,                0.31313,                 0.4671,                 0.1966,                0.81612,              0.0023176,              0.0023176,              0.0023176
                    390,                0.44402,                0.73463,                0.28668,                0.87744,                0.99053,                0.99548,                0.98791,                0.94877,                 0.9903,                0.99542,                0.98815,                 0.8698,                0.31306,                0.46705,                0.19647,                0.81602,              0.0022978,              0.0022978,              0.0022978
                    391,                0.44495,                0.73434,                0.28716,                 0.8778,                0.99049,                 0.9956,                0.98788,                0.94835,                0.99027,                0.99542,                 0.9881,                0.87003,                  0.313,                0.46688,                0.19648,                0.81596,               0.002278,               0.002278,               0.002278
                    392,                0.44906,                0.74525,                0.29014,                0.88025,                0.99047,                 0.9956,                0.98793,                0.94869,                0.99029,                0.99542,                0.98816,                0.86996,                 0.3129,                0.46676,                0.19658,                0.81588,              0.0022582,              0.0022582,              0.0022582
                    393,                0.44514,                0.73875,                0.28779,                0.87796,                0.99056,                 0.9956,                0.98798,                0.94844,                0.99038,                0.99542,                 0.9882,                0.86999,                0.31281,                0.46665,                0.19637,                0.81581,              0.0022384,              0.0022384,              0.0022384
                    394,                0.44246,                 0.7326,                0.28609,                  0.877,                0.99069,                 0.9956,                0.98793,                0.94859,                0.99049,                0.99542,                0.98815,                 0.8701,                0.31273,                0.46637,                0.19628,                0.81577,              0.0022186,              0.0022186,              0.0022186
                    395,                0.44446,                0.74228,                0.28705,                0.87796,                 0.9907,                0.99569,                 0.9879,                0.94836,                0.99048,                0.99551,                0.98812,                0.86997,                0.31262,                0.46612,                0.19624,                 0.8157,              0.0021988,              0.0021988,              0.0021988
                    396,                0.44728,                0.74365,                0.28913,                0.88003,                0.99071,                0.99565,                0.98795,                0.94841,                0.99033,                0.99551,                0.98817,                0.87001,                0.31251,                0.46599,                0.19594,                0.81569,               0.002179,               0.002179,               0.002179
                    397,                0.44133,                0.73265,                0.28487,                0.87678,                0.99071,                0.99569,                0.98792,                 0.9485,                 0.9905,                0.99551,                0.98813,                0.87017,                0.31259,                 0.4659,                0.19584,                0.81571,              0.0021592,              0.0021592,              0.0021592
                    398,                 0.4423,                0.73517,                0.28499,                0.87885,                0.99071,                0.99564,                0.98792,                0.94854,                0.99052,                0.99551,                0.98813,                0.87004,                0.31253,                0.46611,                0.19582,                0.81569,              0.0021394,              0.0021394,              0.0021394
                    399,                0.44705,                0.74547,                0.28755,                0.87938,                0.99071,                 0.9957,                 0.9879,                 0.9484,                0.99071,                0.99576,                0.98816,                0.87012,                0.31246,                0.46582,                0.19592,                0.81564,              0.0021196,              0.0021196,              0.0021196
                    400,                 0.4418,                0.73463,                0.28504,                0.87811,                0.99071,                0.99569,                0.98792,                 0.9484,                0.99062,                0.99567,                0.98816,                0.87023,                0.31255,                0.46569,                0.19597,                0.81559,              0.0020998,              0.0020998,              0.0020998
                    401,                0.44047,                0.73374,                0.28438,                0.87611,                0.99053,                0.99571,                0.98788,                0.94851,                0.99044,                0.99567,                0.98812,                0.87027,                0.31251,                0.46566,                0.19609,                0.81558,                0.00208,                0.00208,                0.00208
                    402,                0.44446,                0.73977,                0.28794,                0.87985,                0.99053,                0.99573,                0.98792,                0.94858,                0.99044,                0.99567,                0.98816,                0.87035,                0.31239,                0.46547,                  0.196,                0.81559,              0.0020602,              0.0020602,              0.0020602
                    403,                0.43977,                0.72797,                0.28407,                0.87647,                0.99053,                0.99574,                0.98788,                0.94871,                0.99044,                0.99568,                0.98812,                0.87044,                0.31226,                0.46536,                0.19619,                0.81558,              0.0020404,              0.0020404,              0.0020404
                    404,                0.44287,                0.73608,                0.28612,                0.87827,                0.99053,                0.99569,                0.98784,                0.94852,                0.99044,                0.99564,                0.98809,                0.87036,                0.31224,                0.46538,                0.19608,                0.81556,              0.0020206,              0.0020206,              0.0020206
                    405,                0.44285,                0.73956,                0.28725,                0.87814,                0.99053,                0.99563,                0.98783,                 0.9487,                0.99043,                 0.9956,                0.98808,                0.87023,                0.31211,                0.46541,                0.19602,                0.81561,              0.0020008,              0.0020008,              0.0020008
                    406,                0.44075,                0.73467,                0.28435,                0.87684,                0.99062,                0.99567,                0.98783,                0.94885,                0.99044,                 0.9956,                0.98809,                0.87041,                0.31202,                0.46546,                0.19602,                0.81557,               0.001981,               0.001981,               0.001981
                    407,                0.44156,                0.73905,                0.28567,                0.87808,                0.99066,                 0.9956,                0.98781,                0.94878,                0.99053,                0.99551,                0.98806,                 0.8704,                0.31203,                 0.4654,                0.19597,                0.81559,              0.0019612,              0.0019612,              0.0019612
                    408,                0.44097,                0.73437,                0.28488,                0.87735,                 0.9906,                 0.9956,                0.98781,                0.94884,                0.99048,                0.99551,                0.98806,                0.87054,                0.31196,                0.46525,                0.19591,                0.81558,              0.0019414,              0.0019414,              0.0019414
                    409,                0.43874,                0.72732,                0.28249,                0.87544,                0.99062,                 0.9956,                0.98792,                0.94909,                0.99053,                0.99554,                0.98817,                0.87078,                0.31181,                0.46524,                0.19578,                0.81556,              0.0019216,              0.0019216,              0.0019216
                    410,                0.43743,                0.73045,                0.28287,                0.87594,                0.99078,                 0.9956,                0.98787,                0.94882,                0.99067,                0.99551,                0.98812,                0.87052,                0.31177,                0.46527,                0.19577,                0.81552,              0.0019018,              0.0019018,              0.0019018
                    411,                0.44043,                0.72998,                0.28368,                0.87568,                 0.9908,                0.99561,                0.98787,                0.94882,                0.99071,                0.99556,                0.98812,                0.87066,                0.31171,                0.46534,                 0.1956,                0.81549,               0.001882,               0.001882,               0.001882
                    412,                0.44403,                 0.7348,                0.28632,                0.87879,                0.99078,                 0.9956,                0.98786,                0.94879,                0.99075,                 0.9956,                0.98813,                0.87075,                0.31163,                0.46468,                0.19551,                0.81546,              0.0018622,              0.0018622,              0.0018622
                    413,                0.44368,                0.74364,                0.28639,                0.87922,                0.99077,                 0.9956,                 0.9879,                0.94895,                0.99076,                 0.9956,                0.98817,                0.87091,                0.31148,                0.46483,                0.19554,                 0.8154,              0.0018424,              0.0018424,              0.0018424
                    414,                  0.436,                0.72166,                 0.2807,                0.87493,                0.99085,                 0.9956,                0.98787,                0.94886,                0.99084,                 0.9956,                0.98814,                0.87076,                0.31141,                0.46493,                0.19548,                0.81535,              0.0018226,              0.0018226,              0.0018226
                    415,                 0.4391,                 0.7309,                 0.2831,                0.87782,                0.99089,                0.99573,                0.98783,                0.94879,                 0.9908,                0.99566,                0.98807,                0.87069,                0.31121,                0.46451,                0.19521,                0.81529,              0.0018028,              0.0018028,              0.0018028
                    416,                0.43781,                0.72745,                0.28254,                0.87659,                0.99089,                0.99565,                0.98783,                0.94871,                0.99089,                0.99569,                0.98809,                0.87045,                0.31123,                0.46449,                0.19522,                0.81524,               0.001783,               0.001783,               0.001783
                    417,                0.43846,                 0.7322,                 0.2826,                0.87643,                0.99089,                0.99569,                0.98779,                0.94873,                0.99084,                0.99569,                0.98806,                0.87066,                 0.3111,                0.46443,                0.19536,                 0.8152,              0.0017632,              0.0017632,              0.0017632
                    418,                0.43802,                0.73049,                0.28251,                0.87713,                0.99088,                0.99569,                0.98779,                 0.9488,                0.99085,                0.99569,                0.98805,                0.87051,                0.31099,                0.46443,                0.19535,                0.81519,              0.0017434,              0.0017434,              0.0017434
                    419,                 0.4341,                0.72878,                0.28021,                0.87534,                0.99086,                0.99569,                0.98781,                 0.9489,                0.99075,                 0.9956,                0.98799,                 0.8707,                0.31091,                0.46424,                0.19519,                0.81516,              0.0017236,              0.0017236,              0.0017236
                    420,                0.43744,                0.72899,                0.28116,                0.87783,                0.99086,                0.99569,                0.98785,                0.94887,                0.99074,                 0.9956,                0.98804,                0.87066,                0.31089,                0.46418,                0.19518,                0.81516,              0.0017038,              0.0017038,              0.0017038
                    421,                0.44007,                0.73718,                0.28337,                0.87722,                0.99085,                0.99569,                0.98784,                0.94887,                0.99054,                0.99542,                0.98796,                0.87054,                0.31074,                0.46423,                0.19532,                 0.8151,               0.001684,               0.001684,               0.001684
                    422,                0.43689,                0.72966,                0.28165,                0.87734,                0.99085,                0.99578,                0.98785,                0.94893,                0.99063,                 0.9956,                  0.988,                0.87055,                0.31063,                0.46412,                0.19508,                0.81507,              0.0016642,              0.0016642,              0.0016642
                    423,                0.43715,                0.73201,                0.28121,                0.87631,                0.99082,                0.99578,                0.98787,                0.94901,                0.99073,                0.99578,                0.98811,                0.87076,                0.31056,                0.46407,                0.19483,                0.81504,              0.0016444,              0.0016444,              0.0016444
                    424,                0.43564,                0.72454,                0.28014,                0.87578,                0.99083,                0.99578,                0.98787,                0.94902,                0.99062,                0.99571,                0.98799,                0.87079,                0.31054,                0.46408,                0.19469,                0.81501,              0.0016246,              0.0016246,              0.0016246
                    425,                0.43286,                0.72435,                0.28017,                0.87489,                0.99081,                0.99578,                0.98783,                0.94888,                0.99062,                0.99569,                0.98805,                0.87064,                0.31046,                  0.464,                 0.1948,                0.81499,              0.0016048,              0.0016048,              0.0016048
                    426,                 0.4332,                0.72494,                 0.2804,                 0.8749,                0.99084,                0.99578,                0.98781,                0.94899,                 0.9908,                0.99577,                0.98807,                0.87081,                0.31035,                0.46399,                0.19448,                0.81497,               0.001585,               0.001585,               0.001585
                    427,                0.42939,                0.71526,                0.27767,                0.87457,                 0.9908,                0.99569,                 0.9878,                0.94897,                0.99071,                0.99563,                0.98805,                0.87077,                 0.3103,                0.46376,                0.19457,                0.81495,              0.0015652,              0.0015652,              0.0015652
                    428,                0.43316,                0.72248,                0.27863,                0.87451,                0.99071,                 0.9957,                0.98778,                0.94888,                0.99062,                0.99564,                0.98803,                0.87067,                 0.3104,                0.46362,                0.19452,                0.81492,              0.0015454,              0.0015454,              0.0015454
                    429,                0.43312,                0.72264,                0.27958,                0.87452,                0.99071,                0.99569,                0.98784,                0.94905,                0.99053,                0.99556,                  0.988,                0.87095,                0.31026,                0.46349,                0.19459,                0.81485,              0.0015256,              0.0015256,              0.0015256
                    430,                0.43433,                0.72415,                0.27864,                0.87607,                0.99071,                0.99564,                0.98781,                0.94909,                0.99053,                0.99556,                0.98802,                0.87115,                0.31029,                0.46346,                0.19456,                0.81481,              0.0015058,              0.0015058,              0.0015058
                    431,                0.43061,                0.71763,                 0.2785,                 0.8734,                0.99071,                0.99565,                0.98782,                0.94922,                0.99044,                0.99544,                0.98794,                0.87131,                0.31022,                0.46332,                0.19432,                 0.8148,               0.001486,               0.001486,               0.001486
                    432,                0.42999,                0.71812,                0.27653,                0.87435,                0.99071,                0.99574,                 0.9878,                  0.949,                0.99053,                0.99561,                0.98798,                0.87122,                0.31017,                0.46297,                0.19399,                0.81476,              0.0014662,              0.0014662,              0.0014662
                    433,                0.42975,                0.71636,                0.27605,                0.87313,                0.99071,                0.99573,                0.98781,                0.94904,                0.99053,                0.99558,                0.98802,                0.87124,                   0.31,                0.46285,                0.19427,                0.81467,              0.0014464,              0.0014464,              0.0014464
                    434,                0.42952,                0.71533,                0.27692,                0.87483,                0.99071,                0.99576,                 0.9878,                0.94906,                0.99053,                0.99568,                0.98802,                0.87121,                0.30975,                0.46288,                0.19411,                0.81463,              0.0014266,              0.0014266,              0.0014266
                    435,                0.43159,                0.71988,                0.27634,                0.87403,                0.99071,                0.99581,                0.98778,                0.94894,                0.99044,                0.99559,                0.98801,                0.87137,                 0.3097,                0.46264,                0.19401,                0.81464,              0.0014068,              0.0014068,              0.0014068
                    436,                0.43153,                0.72194,                0.27667,                 0.8736,                0.99071,                0.99583,                0.98778,                0.94904,                0.99044,                 0.9956,                0.98805,                0.87143,                0.30962,                0.46265,                0.19414,                 0.8146,               0.001387,               0.001387,               0.001387
                    437,                0.43335,                 0.7269,                0.27798,                0.87404,                0.99066,                0.99578,                0.98778,                0.94908,                0.99027,                0.99553,                0.98803,                0.87125,                0.30939,                0.46244,                0.19415,                0.81456,              0.0013672,              0.0013672,              0.0013672
                    438,                0.42749,                0.71261,                0.27534,                0.87337,                0.99062,                0.99583,                0.98788,                 0.9494,                0.99036,                0.99558,                0.98813,                0.87142,                0.30924,                0.46224,                 0.1942,                0.81448,              0.0013474,              0.0013474,              0.0013474
                    439,                0.42907,                 0.7204,                0.27663,                0.87229,                0.99062,                0.99584,                0.98791,                0.94924,                0.99036,                0.99563,                0.98817,                0.87121,                0.30909,                  0.462,                0.19433,                0.81441,              0.0013276,              0.0013276,              0.0013276
                    440,                0.42921,                0.71789,                 0.2757,                0.87325,                0.99062,                0.99584,                0.98788,                0.94911,                0.99027,                 0.9956,                0.98813,                0.87127,                0.30896,                0.46195,                0.19414,                 0.8144,              0.0013078,              0.0013078,              0.0013078
                    441,                0.42423,                0.71245,                0.27395,                0.87101,                0.99062,                0.99576,                0.98791,                0.94925,                0.99027,                 0.9956,                0.98816,                0.87143,                0.30893,                0.46187,                0.19412,                0.81439,               0.001288,               0.001288,               0.001288
                    442,                0.42795,                0.71951,                0.27552,                0.87388,                0.99071,                0.99604,                0.98787,                0.94897,                0.99027,                0.99559,                0.98812,                0.87151,                0.30886,                0.46174,                0.19408,                0.81435,              0.0012682,              0.0012682,              0.0012682
                    443,                0.42853,                0.71885,                0.27492,                0.87301,                0.99071,                0.99604,                0.98788,                  0.949,                0.99027,                0.99559,                0.98813,                0.87156,                0.30866,                0.46161,                0.19402,                0.81426,              0.0012484,              0.0012484,              0.0012484
                    444,                0.42613,                0.71227,                0.27388,                0.87251,                0.99071,                0.99604,                0.98782,                0.94902,                0.99027,                0.99559,                0.98807,                0.87152,                0.30857,                0.46143,                0.19376,                0.81423,              0.0012286,              0.0012286,              0.0012286
                    445,                0.42475,                0.70919,                0.27275,                0.87186,                0.99071,                0.99594,                0.98786,                 0.9491,                0.99027,                0.99551,                 0.9881,                 0.8717,                0.30849,                0.46136,                0.19365,                0.81419,              0.0012088,              0.0012088,              0.0012088
                    446,                0.42645,                0.70894,                0.27473,                0.87287,                0.99071,                0.99593,                0.98783,                0.94903,                0.99009,                0.99539,                0.98805,                0.87173,                0.30838,                0.46128,                0.19356,                0.81411,               0.001189,               0.001189,               0.001189
                    447,                0.42412,                 0.7133,                0.27337,                 0.8721,                0.99071,                0.99591,                0.98787,                0.94904,                0.99018,                0.99555,                 0.9881,                0.87182,                0.30822,                0.46101,                0.19371,                  0.814,              0.0011692,              0.0011692,              0.0011692
                    448,                0.42541,                0.71328,                0.27433,                0.87245,                0.99071,                0.99603,                0.98782,                0.94901,                0.99016,                 0.9956,                0.98806,                0.87189,                 0.3082,                0.46084,                 0.1937,                0.81395,              0.0011494,              0.0011494,              0.0011494
                    449,                0.42519,                 0.7172,                0.27355,                0.87285,                0.99071,                0.99594,                0.98786,                0.94902,                0.99018,                0.99551,                 0.9881,                0.87184,                0.30816,                0.46068,                0.19355,                 0.8139,              0.0011296,              0.0011296,              0.0011296
                    450,                0.42104,                0.70615,                0.27084,                0.87162,                 0.9908,                0.99589,                0.98792,                0.94891,                0.99036,                0.99558,                0.98817,                0.87193,                0.30807,                0.46051,                0.19363,                0.81386,              0.0011098,              0.0011098,              0.0011098
                    451,                0.42358,                0.71321,                0.27266,                0.87135,                 0.9908,                0.99587,                0.98792,                 0.9493,                0.99016,                0.99551,                0.98816,                0.87198,                0.30801,                 0.4602,                0.19347,                 0.8138,                0.00109,                0.00109,                0.00109
                    452,                0.42285,                0.70871,                0.27367,                0.87161,                 0.9908,                0.99586,                 0.9879,                0.94933,                0.99026,                0.99538,                0.98814,                0.87191,                0.30785,                0.45996,                0.19343,                0.81374,              0.0010702,              0.0010702,              0.0010702
                    453,                0.42028,                0.70507,                0.27121,                  0.871,                 0.9908,                0.99596,                0.98791,                0.94919,                0.99044,                0.99564,                0.98817,                0.87214,                0.30785,                0.45978,                0.19343,                0.81375,              0.0010504,              0.0010504,              0.0010504
                    454,                0.42239,                0.70696,                0.27177,                0.87083,                0.99089,                0.99595,                0.98783,                0.94933,                0.99053,                0.99565,                 0.9881,                0.87213,                0.30766,                0.45976,                0.19323,                0.81372,              0.0010306,              0.0010306,              0.0010306
                    455,                0.42099,                0.70445,                0.27073,                0.87021,                0.99089,                0.99604,                0.98785,                0.94927,                0.99044,                0.99559,                 0.9881,                 0.8722,                 0.3075,                0.45957,                0.19323,                0.81361,              0.0010108,              0.0010108,              0.0010108
                    456,                0.42042,                0.70267,                0.27104,                0.86999,                0.99089,                0.99598,                0.98786,                 0.9493,                0.99044,                 0.9956,                0.98811,                0.87227,                0.30742,                0.45945,                0.19324,                0.81358,               0.000991,               0.000991,               0.000991
                    457,                0.41677,                0.70247,                0.26855,                0.86996,                0.99089,                  0.996,                0.98785,                 0.9494,                0.99044,                0.99559,                 0.9881,                0.87227,                0.30739,                0.45918,                0.19311,                0.81354,              0.0009712,              0.0009712,              0.0009712
                    458,                0.41731,                0.69635,                0.26817,                0.86972,                0.99098,                0.99599,                0.98782,                0.94934,                0.99053,                0.99559,                0.98808,                0.87222,                0.30737,                0.45909,                0.19327,                0.81353,              0.0009514,              0.0009514,              0.0009514
                    459,                0.41784,                0.69975,                 0.2683,                0.86902,                0.99098,                0.99603,                0.98787,                0.94967,                0.99053,                0.99561,                0.98811,                0.87241,                0.30727,                0.45894,                0.19322,                0.81344,              0.0009316,              0.0009316,              0.0009316
                    460,                 0.4149,                0.69508,                0.26777,                0.86967,                0.99098,                0.99607,                0.98784,                0.94979,                0.99053,                0.99565,                 0.9881,                0.87243,                0.30716,                0.45885,                 0.1933,                0.81346,              0.0009118,              0.0009118,              0.0009118
                    461,                0.41924,                0.70619,                0.26984,                 0.8711,                0.99098,                0.99607,                0.98786,                0.94976,                0.99053,                0.99564,                0.98812,                 0.8724,                0.30697,                 0.4587,                0.19332,                0.81341,               0.000892,               0.000892,               0.000892
